9.824451567269057994e-01,9.819274705238765222e-01,9.819274705238765222e-01,9.821128767076846566e-01,9.820636561023052824e-01,9.820636561023052824e-01,9.819397092665980153e-01,9.814459740363646878e-01,9.814459740363646878e-01,9.819267099364864526e-01
9.701570766079322672e-01,9.701570766079322672e-01,9.695237768897270181e-01,9.693717515553166297e-01,9.693717515553166297e-01,9.688992980409498745e-01,9.696617536774292390e-01,9.696617536774292390e-01,9.695420215674230846e-01,9.691469176703935151e-01
9.038750868182454656e-01,9.030825717472321656e-01,9.032937256096833512e-01,9.032937256096833512e-01,9.028280167536382184e-01,9.042471252481515398e-01,9.042471252481515398e-01,9.034474038460869050e-01,9.034474038460869050e-01,9.037645806947693927e-01
8.152074028100807501e-01,8.152074028100807501e-01,8.132916132220835426e-01,8.140417145422851330e-01,8.140417145422851330e-01,8.149839593121450676e-01,8.142841073808575469e-01,8.142841073808575469e-01,8.145638468861043924e-01,8.137604298458400720e-01
6.948319964631679557e-01,6.936731220195918590e-01,6.934776059297702577e-01,6.934776059297702577e-01,6.939238721577706270e-01,6.934249749685293951e-01,6.934249749685293951e-01,6.959402498611737542e-01,6.940850963675646579e-01,6.940850963675646579e-01
9.832564345006140627e-01,9.831333851289583148e-01,9.833726440227431587e-01,9.832511088509582331e-01,9.831661960512777521e-01,9.833171254779358161e-01,9.834192049831738114e-01,9.839315899023951539e-01,9.828589367343806282e-01,9.835585403003654914e-01
9.865917119196346841e-01,9.869039016882368287e-01,9.866131924996256464e-01,9.870003809741139111e-01,9.869208208271414984e-01,9.864611817398081239e-01,9.875729650885938238e-01,9.868464295992513957e-01,9.872047238336014718e-01,9.868421426467863800e-01
9.864561531383586601e-01,9.869092127866743169e-01,9.870792451907368648e-01,9.869286830385464171e-01,9.867384147446112141e-01,9.869379576386780872e-01,9.867435445400684069e-01,9.868579869114839642e-01,9.860399161730916129e-01,9.869289716668477874e-01
9.853037605003400756e-01,9.856347506805548386e-01,9.859620712028143164e-01,9.857566303372182759e-01,9.856445510164928425e-01,9.860823261642635007e-01,9.854131277762532282e-01,9.859246406860109335e-01,9.860802208204033636e-01,9.858075899507919848e-01
9.853737853309393335e-01,9.854135006397213292e-01,9.856112091097685157e-01,9.856012902681730026e-01,9.848967749038095576e-01,9.851923983369605953e-01,9.851262374359672780e-01,9.851399170126023952e-01,9.848860655775191209e-01,9.852148351045565411e-01
9.842334710512261609e-01,9.846097279510932498e-01,9.841886808590345481e-01,9.843381049490996793e-01,9.850943990395618632e-01,9.846478840960843915e-01,9.846749518797917045e-01,9.845787303061473983e-01,9.851356781967135490e-01,9.842088028394465615e-01
9.843971138262466170e-01,9.842050241671621569e-01,9.839012565032128066e-01,9.843482473438089908e-01,9.843921870929047691e-01,9.845148773207483828e-01,9.844525852134617949e-01,9.841400210698136863e-01,9.841800495984710517e-01,9.839575428549437452e-01
9.838332677175545271e-01,9.840310379995969026e-01,9.835245824062897047e-01,9.844247821342519966e-01,9.843269249369166474e-01,9.843159433079120557e-01,9.842706202761213330e-01,9.835747592338510703e-01,9.841580414362084417e-01,9.841724603494705903e-01
9.839302032895764771e-01,9.842855694321055449e-01,9.840964247518252384e-01,9.836094160654373919e-01,9.842547486985313565e-01,9.841414439068429942e-01,9.843052853353473353e-01,9.840354474634678272e-01,9.842633865304428742e-01,9.841993460612832312e-01
9.847815126515598871e-01,9.842819715407653547e-01,9.845801417998671923e-01,9.844408827604149703e-01,9.844887421328044619e-01,9.846696337270050003e-01,9.852035062201573989e-01,9.846304112451520485e-01,9.850289375902626654e-01,9.847341053522786769e-01
9.637600603095579643e-01,9.635655066002259961e-01,9.643763851468069026e-01,9.638184914838628936e-01,9.641347037523926300e-01,9.642306008978686060e-01,9.638139431814337632e-01,9.638350315533221746e-01,9.634797179343055351e-01,9.634131869998764364e-01
8.328554155044383123e-01,8.347992836380024873e-01,8.331347876868591129e-01,8.337542522617656937e-01,8.334454275536062884e-01,8.323066315489227041e-01,8.330841941812952012e-01,8.339731827315188806e-01,8.337475614376683719e-01,8.329230703954229043e-01
3.476885106164136485e-01,3.492080065291343072e-01,3.477963788706668891e-01,3.486798644457048679e-01,3.484373455884722803e-01,3.496656946766246166e-01,3.503235174173050526e-01,3.493397852409090842e-01,3.501967428349513356e-01,3.477540477540896902e-01
8.402142391462155691e-02,8.598081953681849243e-02,8.592026970681970743e-02,8.449272219228365355e-02,8.451800525854276380e-02,8.447279002063050324e-02,8.495753749100552754e-02,8.599380207392423592e-02,8.550668962140303697e-02,8.463244521887121341e-02
6.261348231427698533e-04,6.387307726398167148e-04,6.376422646161495266e-04,6.307680085029203484e-04,6.272778439880364459e-04,6.333183312437111814e-04,6.359357043303275839e-04,6.370707176399339122e-04,6.301223658985317380e-04,6.284558154759388232e-04
9.892335657474845556e-01,9.898314469290573347e-01,9.894726395645762063e-01,9.895595091248422515e-01,9.892269897563309433e-01,9.893155156603556932e-01,9.887919438052975574e-01,9.897453459744287585e-01,9.900448545740424544e-01,9.893173539150573736e-01
9.914916017662512848e-01,9.918934302207705889e-01,9.922121039189427671e-01,9.920474491930166838e-01,9.919299054541770300e-01,9.916515246264465677e-01,9.914219588666266514e-01,9.921246237997524142e-01,9.912992661233120950e-01,9.919652152680787927e-01
9.920217665537955920e-01,9.918893720353532117e-01,9.918635201262799850e-01,9.918567564902375233e-01,9.921321764964960987e-01,9.919827238369904876e-01,9.917358974210083167e-01,9.920845257934031158e-01,9.923022641842980107e-01,9.920558750495391820e-01
9.914312000639844413e-01,9.916654817700949476e-01,9.916630921129655496e-01,9.916984101976449306e-01,9.909631363502870993e-01,9.914265480570300104e-01,9.915899503886619337e-01,9.917859738389969149e-01,9.915568923344461050e-01,9.914280637545147545e-01
9.914400956643941720e-01,9.912334629503603001e-01,9.915225945606774838e-01,9.912762569667338264e-01,9.914427529419196361e-01,9.910265139213831898e-01,9.913649196286471454e-01,9.912449380336705307e-01,9.912031884234993040e-01,9.912301467098435515e-01
9.907640026570589953e-01,9.912012637251021996e-01,9.907682799222538028e-01,9.911332479249814753e-01,9.907308829201604272e-01,9.908416965236052087e-01,9.908008257017908438e-01,9.906144567051382577e-01,9.906897184991134697e-01,9.910978815053137492e-01
9.905690373842442886e-01,9.903435346471219924e-01,9.904244335102324603e-01,9.901072380214955837e-01,9.904602283690057130e-01,9.904937379988073554e-01,9.902571714684675896e-01,9.905046262728219864e-01,9.903710938417443765e-01,9.903665815527364913e-01
9.903646002595285491e-01,9.897325042380888949e-01,9.901846043548152565e-01,9.901941597212065016e-01,9.900856455258505440e-01,9.902123036963403901e-01,9.898263609796709162e-01,9.906871531314378476e-01,9.901014771796031733e-01,9.901144679676440186e-01
9.900053428120407784e-01,9.895800295637295907e-01,9.897303190497181991e-01,9.899715294418566236e-01,9.899271739814592408e-01,9.900169272034318180e-01,9.895446686800507541e-01,9.900783775078367821e-01,9.896168893843755310e-01,9.901409162017582588e-01
9.879575031715468469e-01,9.885931365844854435e-01,9.884123443713408452e-01,9.881318295857320910e-01,9.885255940476140868e-01,9.882007882970358370e-01,9.880069296384104138e-01,9.885763871145115678e-01,9.880373968134991136e-01,9.883567629391786236e-01
9.788871728416819185e-01,9.792493157740995713e-01,9.786342880725363846e-01,9.790809108546036921e-01,9.790916075476208125e-01,9.789059394505933431e-01,9.792515885899396588e-01,9.786847136372779365e-01,9.786281925229847189e-01,9.785982677645946870e-01
9.546159692598152890e-01,9.546233750819321795e-01,9.541547915388536305e-01,9.546707425615463816e-01,9.543222301211480296e-01,9.545180392394531088e-01,9.552891188591197125e-01,9.543062681130706215e-01,9.548450619246594551e-01,9.547579531848313650e-01
8.888325579474397609e-01,8.884626795962390355e-01,8.889924971814540111e-01,8.887537759612396115e-01,8.888972368484019393e-01,8.889331673170584036e-01,8.887038251276588863e-01,8.899966499845148871e-01,8.892342625181022253e-01,8.902899783896882635e-01
8.184949465075156416e-01,8.192790006239345502e-01,8.180390392349968787e-01,8.185732908925406059e-01,8.183566389293327470e-01,8.178098792423573737e-01,8.187533737329328876e-01,8.184811252914709900e-01,8.184356296020081079e-01,8.198892394793290128e-01
7.383492202352137657e-01,7.377020436602717002e-01,7.392026072716705309e-01,7.382200327947376906e-01,7.384657633272789790e-01,7.394860362031063783e-01,7.392846645965447383e-01,7.382356207968259199e-01,7.396756330891737230e-01,7.392111091400798140e-01
9.898640460912510042e-01,9.898181211084666753e-01,9.891839235329413782e-01,9.899704730104851302e-01,9.895443538922717996e-01,9.895191564112908456e-01,9.900178769649492505e-01,9.901344982808796269e-01,9.896248809621734921e-01,9.899044677762918187e-01
9.838346505558378530e-01,9.830426311041662313e-01,9.833814903595337054e-01,9.831118903755147187e-01,9.830580763717806647e-01,9.831554370851577351e-01,9.835947932538525729e-01,9.830523260270341845e-01,9.836631564635507363e-01,9.840188785160333129e-01
9.782446632571015765e-01,9.788932109343951860e-01,9.790716081991307496e-01,9.789079684211445809e-01,9.788342955619485641e-01,9.789210383656149483e-01,9.792239162804502461e-01,9.791568967374457699e-01,9.790921696013377140e-01,9.787972236533406534e-01
9.745388530924333770e-01,9.742415980075751492e-01,9.746098493769462801e-01,9.742342050593894021e-01,9.750761095758745389e-01,9.746119551995382491e-01,9.744047378419320449e-01,9.742031103768594713e-01,9.745254506676575001e-01,9.737269669007838635e-01
9.715757179411733668e-01,9.716719163281222205e-01,9.721586879133186088e-01,9.717747885589455015e-01,9.718792494129863124e-01,9.715785233969045365e-01,9.716587044282054553e-01,9.715316188407916442e-01,9.719460585405859110e-01,9.716737706716187528e-01
9.685977895139895599e-01,9.693242013540418478e-01,9.688463184827084129e-01,9.692898869332259304e-01,9.688838552021696859e-01,9.690153338445727238e-01,9.684304710563426122e-01,9.684234572784602424e-01,9.687953043566193134e-01,9.686191087092150820e-01
9.687625415992944244e-01,9.689609870689908089e-01,9.685241969096477499e-01,9.691641517617967105e-01,9.690096578935873950e-01,9.688925284986323883e-01,9.697145471431083408e-01,9.689472508914429572e-01,9.684403743032973244e-01,9.687692634785834978e-01
9.721140075842557016e-01,9.714904982534603439e-01,9.721362458723410427e-01,9.714908307916486629e-01,9.716236497028999386e-01,9.714558212875644694e-01,9.714025150096988748e-01,9.712995201120770972e-01,9.717405942005601371e-01,9.711295411889866447e-01
9.749211237960642151e-01,9.754525958799902252e-01,9.744836321051245642e-01,9.747611849768065273e-01,9.758403178714660786e-01,9.751985395736154638e-01,9.744286792344010184e-01,9.751599832883257601e-01,9.741130001720332832e-01,9.751004876304504299e-01
9.888720129269280568e-01,9.887943805465854163e-01,9.883419813420986078e-01,9.890769159431844759e-01,9.887790255712280985e-01,9.882872738167260973e-01,9.892381376059844467e-01,9.893531247133546813e-01,9.896693408996692920e-01,9.894455267806833154e-01
7.734474926740130263e-01,7.734946180243785774e-01,7.733402550748593729e-01,7.732010801745881068e-01,7.713748080530589135e-01,7.733903889135423926e-01,7.739659697265597327e-01,7.722349641717726199e-01,7.727663418277767038e-01,7.732010965361040267e-01
3.589328845266697710e-01,3.590939482564338148e-01,3.587623939940872142e-01,3.585359240049442731e-01,3.607370924689858316e-01,3.579038315909128243e-01,3.599542992865453761e-01,3.600412977274394799e-01,3.580654387307440345e-01,3.590208953431638927e-01
7.520070046177328160e-02,7.459042206691608723e-02,7.432594342873538595e-02,7.362654640638668924e-02,7.436547551815231305e-02,7.401646634556323379e-02,7.332128851078034693e-02,7.487354695073872302e-02,7.297999606598187805e-02,7.412922258190103586e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.602564102564102563e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.227107704719645270e-04,0.000000000000000000e+00,1.601281024819855940e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.840912380186150887e-01,9.830126669832225383e-01,9.830126669832225383e-01,9.829193942151102092e-01,9.829193942151102092e-01,9.836100263732914240e-01,9.832102105668724112e-01,9.832102105668724112e-01,9.832138476129138605e-01,9.832138476129138605e-01
9.862791940165458460e-01,9.862791940165458460e-01,9.863510140497648848e-01,9.863510140497648848e-01,9.861443688580621147e-01,9.864660313204403064e-01,9.864660313204403064e-01,9.863134119793288690e-01,9.863134119793288690e-01,9.855514117518284767e-01
9.865147007588352945e-01,9.865147007588352945e-01,9.863623496961466675e-01,9.863623496961466675e-01,9.863415258623648985e-01,9.863415258623648985e-01,9.862651177000266722e-01,9.865987946830975241e-01,9.865987946830975241e-01,9.863962844575553390e-01
9.863653913075435264e-01,9.864211811980065914e-01,9.864211811980065914e-01,9.864095943838403491e-01,9.864095943838403491e-01,9.866074481144890829e-01,9.867412420595412792e-01,9.867412420595412792e-01,9.860289092628612417e-01,9.860289092628612417e-01
9.861103806684734518e-01,9.861103806684734518e-01,9.867058058124991149e-01,9.864476925253533590e-01,9.864476925253533590e-01,9.864517925644511465e-01,9.864517925644511465e-01,9.862401834814404911e-01,9.862401834814404911e-01,9.860359643452877298e-01
9.858294090255711462e-01,9.859936315431949705e-01,9.857929048453947241e-01,9.857929048453947241e-01,9.862381448581402088e-01,9.862381448581402088e-01,9.860533913558331420e-01,9.860533913558331420e-01,9.861281921458928679e-01,9.861257772215742401e-01
9.856527888808143123e-01,9.854768473397441664e-01,9.854768473397441664e-01,9.857648111756270870e-01,9.855589354434002303e-01,9.855589354434002303e-01,9.855362214001599508e-01,9.855362214001599508e-01,9.853309118395378041e-01,9.853309118395378041e-01
9.853705381873476554e-01,9.853705381873476554e-01,9.851603251440004261e-01,9.849793000248684427e-01,9.849793000248684427e-01,9.848473151129916170e-01,9.848473151129916170e-01,9.854800355855086735e-01,9.854800355855086735e-01,9.856033856697076212e-01
9.852037023961560669e-01,9.843261913749875580e-01,9.847349761662504974e-01,9.847349761662504974e-01,9.848139192427799449e-01,9.848139192427799449e-01,9.848699248315346821e-01,9.848699248315346821e-01,9.847634184701931082e-01,9.848708440617585103e-01
9.842949823223241523e-01,9.841824561911869385e-01,9.841824561911869385e-01,9.839020770896697021e-01,9.839020770896697021e-01,9.837654697915342306e-01,9.837654697915342306e-01,9.844549839408545111e-01,9.837123227055777352e-01,9.837123227055777352e-01
9.823208801350636898e-01,9.823208801350636898e-01,9.820116247370556106e-01,9.820116247370556106e-01,9.821061297360017539e-01,9.821061297360017539e-01,9.819955788128005292e-01,9.820482806173471690e-01,9.820482806173471690e-01,9.821893522214452110e-01
9.741808233716795495e-01,9.741534454239690888e-01,9.741534454239690888e-01,9.739354383905901580e-01,9.739811294034300682e-01,9.739811294034300682e-01,9.739008582419561577e-01,9.739008582419561577e-01,9.746398929798312238e-01,9.746398929798312238e-01
9.437431053770530820e-01,9.437431053770530820e-01,9.447416875986466289e-01,9.446886619323523471e-01,9.446886619323523471e-01,9.438564499904948946e-01,9.438564499904948946e-01,9.441034511216992442e-01,9.441034511216992442e-01,9.443137665568205330e-01
9.038805773068879779e-01,9.038002627298634684e-01,9.031694202537654537e-01,9.031694202537654537e-01,9.037555374688459597e-01,9.037555374688459597e-01,9.042653994573095488e-01,9.042653994573095488e-01,9.041594766606808609e-01,9.042144431390131132e-01
8.524201260853793150e-01,8.540142974287603383e-01,8.540142974287603383e-01,8.532740622599419567e-01,8.532740622599419567e-01,8.529302256843571683e-01,8.529302256843571683e-01,8.534073130108922323e-01,8.524029703564947047e-01,8.524029703564947047e-01
9.859381896021230940e-01,9.856664589907129237e-01,9.848294060698222774e-01,9.856453983975367317e-01,9.850314298508567878e-01,9.850314298508567878e-01,9.846771939816691965e-01,9.853347060552375414e-01,9.852266523442733126e-01,9.857020891341143898e-01
9.894641704482582956e-01,9.888635075823450915e-01,9.888673988860977593e-01,9.889745758986423496e-01,9.894487776427876025e-01,9.892458257186799164e-01,9.893832479652008294e-01,9.890307008385896825e-01,9.894445413591259619e-01,9.891604873863734104e-01
9.899026438005847917e-01,9.893849032683503797e-01,9.899288407834377912e-01,9.895706505918230311e-01,9.896905512111546788e-01,9.899428263432499264e-01,9.895459245698567941e-01,9.896944347624712091e-01,9.894577972070599525e-01,9.898147055696904228e-01
9.898233812993872949e-01,9.897721760091127141e-01,9.896479578672747746e-01,9.889965319466098581e-01,9.893805898406793364e-01,9.898626769208336285e-01,9.895114602233603396e-01,9.896556621496575001e-01,9.892252164121384528e-01,9.898217313785593330e-01
9.886918783812914668e-01,9.895029807359454477e-01,9.893342841254797460e-01,9.893342841254797460e-01,9.892561580648632225e-01,9.896605081217433320e-01,9.889034917820515025e-01,9.894062273362100868e-01,9.892707236077958877e-01,9.891773984035584499e-01
9.889828188734808290e-01,9.885957563643712476e-01,9.893523871765461664e-01,9.891276127031881638e-01,9.887917432950373842e-01,9.884655897798845237e-01,9.889022575094260636e-01,9.888263161356100062e-01,9.888991983894234172e-01,9.886597425587106969e-01
9.890440979745370731e-01,9.888868430206023685e-01,9.888661003660257354e-01,9.887393667136459285e-01,9.882644091058485625e-01,9.881460994956767774e-01,9.890401866951687992e-01,9.887656299332883147e-01,9.892386280941816157e-01,9.883386321039460132e-01
9.880807178810642188e-01,9.876296819602007337e-01,9.881433693966277243e-01,9.871162676676166203e-01,9.878069219861022043e-01,9.882348535459130057e-01,9.883662274579310125e-01,9.880012539980415065e-01,9.880421468276970876e-01,9.881164666839653554e-01
9.871359855650994053e-01,9.865180154818464775e-01,9.870754057778572399e-01,9.864817969247530183e-01,9.869223970898470810e-01,9.870091517080856747e-01,9.864866174436623947e-01,9.864279869174602533e-01,9.864934414724675360e-01,9.878719553905789263e-01
9.805516458602067109e-01,9.803489804417114817e-01,9.799894738524397297e-01,9.799702147075091130e-01,9.788453086051672747e-01,9.802571156599130253e-01,9.801973340634078102e-01,9.801388324054801648e-01,9.795378610675760100e-01,9.792471242445076607e-01
9.373669245453927212e-01,9.361514260500310991e-01,9.373048851295322503e-01,9.361394980342154781e-01,9.368538235034821193e-01,9.375228831962933995e-01,9.373636050614393422e-01,9.365651937923464843e-01,9.365945031008982014e-01,9.371235900062593327e-01
7.941463509101291951e-01,7.938588985572307966e-01,7.936456589767357794e-01,7.941383498478242764e-01,7.928350576061917732e-01,7.938065715851261306e-01,7.945039495810565233e-01,7.935978879245654261e-01,7.931099583887603055e-01,7.948889858320182800e-01
3.430714094467105513e-01,3.426083136144386643e-01,3.432165573403060388e-01,3.419438268484578103e-01,3.421380255205800913e-01,3.435897029417650517e-01,3.420589048082425254e-01,3.438709740711957674e-01,3.432796469468460954e-01,3.428521380027523824e-01
8.453394000507338801e-02,8.555852149337524193e-02,8.666779122821906267e-02,8.564297477689961080e-02,8.497004923296118395e-02,8.508528274888446652e-02,8.635183116847379436e-02,8.627214269806240954e-02,8.580758394302065439e-02,8.563183636632022699e-02
6.329738232562504962e-04,6.329738232562504962e-04,6.229190252196859217e-04,6.267648897589430963e-04,6.323558237414346819e-04,6.330286557159177591e-04,6.321034142165130477e-04,6.306758230753872806e-04,6.316692173980036377e-04,6.341802107664976009e-04
9.908827918760249043e-01,9.906872271805792218e-01,9.902625048893707316e-01,9.908864667655729042e-01,9.904414634119195204e-01,9.905300835015818928e-01,9.912055371173182916e-01,9.907607135654880048e-01,9.902492687446026176e-01,9.906380333984781128e-01
9.917065538330696040e-01,9.923357684723983496e-01,9.923569649195382869e-01,9.924523865424980107e-01,9.920965926627429710e-01,9.921001902977069076e-01,9.921788682753589494e-01,9.918612013912959657e-01,9.919890079862044852e-01,9.919499107189541087e-01
9.920566314851899659e-01,9.915928353978022969e-01,9.916669299635835211e-01,9.916466863689891165e-01,9.919936031884688532e-01,9.919549565116649870e-01,9.920636588327722549e-01,9.917860470716126642e-01,9.913943836379957020e-01,9.916663480286077581e-01
9.917489680963214038e-01,9.911563414722588394e-01,9.914852456976601669e-01,9.913576068358971316e-01,9.915274616953058118e-01,9.916427804993892536e-01,9.916017201701379236e-01,9.914365892066795416e-01,9.909717901222947489e-01,9.915644348388795715e-01
9.909207273440834296e-01,9.907789137804122737e-01,9.907829960365910349e-01,9.909122087085162622e-01,9.913722916851590572e-01,9.905084685967814329e-01,9.909319976268303742e-01,9.909739566757623797e-01,9.907884556722865721e-01,9.910482229564218093e-01
9.903836482056076473e-01,9.903398437851874681e-01,9.903043341231277941e-01,9.903989014626729537e-01,9.904658299252447895e-01,9.905557290654437574e-01,9.904223204442457185e-01,9.901902310285504161e-01,9.904364132808233245e-01,9.903935327796242749e-01
9.899875167601626114e-01,9.900861338716719917e-01,9.899080918186740075e-01,9.902449891432680840e-01,9.903467182135233804e-01,9.904278901893139864e-01,9.898409687198489459e-01,9.901969738690153955e-01,9.902348295235109399e-01,9.899068967122917062e-01
9.899107006252478858e-01,9.902198332875095099e-01,9.897458505781309146e-01,9.898650250017226870e-01,9.897503738063612166e-01,9.896491044207458287e-01,9.901453389886244461e-01,9.898576049368690288e-01,9.898188459408577833e-01,9.901846482654889092e-01
9.895048616056471014e-01,9.895635073432422768e-01,9.896992391802067468e-01,9.898263015649083618e-01,9.895710657873983962e-01,9.898315521307111675e-01,9.897402653847569010e-01,9.897406322413871971e-01,9.897672852434583612e-01,9.897685524211261576e-01
9.891991159194735150e-01,9.896380849181551920e-01,9.894435419856663083e-01,9.891468196239638910e-01,9.892289302125026884e-01,9.893896215694034657e-01,9.892338171869032859e-01,9.889507888301783955e-01,9.891864511510201075e-01,9.890234079477384643e-01
9.839685194478413610e-01,9.837249461539541162e-01,9.843453102691397394e-01,9.838886397942164797e-01,9.837531436254733919e-01,9.843228249967935772e-01,9.841819672916379824e-01,9.840889097592027124e-01,9.845815053833538721e-01,9.838808427242282661e-01
9.723634022552156697e-01,9.721396372274444531e-01,9.722853293569521105e-01,9.724006920297302292e-01,9.724918272810301190e-01,9.727211870610787958e-01,9.724204033171149897e-01,9.723005970653183505e-01,9.722957122829759546e-01,9.725220428026150055e-01
9.415717089373718540e-01,9.420660665091830088e-01,9.414374218409159445e-01,9.413829032321194834e-01,9.415719875266648220e-01,9.416551783164782696e-01,9.418318977063210307e-01,9.420486419161783198e-01,9.415484034580389183e-01,9.415123864551041555e-01
9.098604557138252336e-01,9.104634797900305054e-01,9.107410429583870926e-01,9.107429802103499394e-01,9.103333462078364580e-01,9.106447255973231236e-01,9.110885147013206842e-01,9.101529375148341705e-01,9.102534025765309789e-01,9.110751242623639223e-01
8.637319353477842521e-01,8.643352614942024781e-01,8.642760414600416663e-01,8.630200921896740152e-01,8.632783589517825096e-01,8.640617292254557658e-01,8.631506128269167410e-01,8.635570967983599022e-01,8.650907262434597289e-01,8.634272410096943684e-01
9.917186092688737853e-01,9.912590122208770893e-01,9.917601360186327764e-01,9.912844129113276281e-01,9.921597406507107753e-01,9.916078854262240228e-01,9.914621302900423760e-01,9.917570159798752005e-01,9.918740098235421243e-01,9.914826149239708286e-01
9.874921718825803163e-01,9.869776435271180315e-01,9.876492783571443335e-01,9.872187156294961463e-01,9.870001633715608236e-01,9.868516540016681882e-01,9.865306901866969236e-01,9.875687879018929527e-01,9.872919604763297219e-01,9.874101464611400036e-01
9.842820360848861805e-01,9.834539488088072101e-01,9.836256894049431043e-01,9.841254590129218105e-01,9.842813066348685691e-01,9.838064072183689834e-01,9.840270313699122084e-01,9.832906807118975134e-01,9.839278740204576712e-01,9.839978466107524024e-01
9.796866673340838272e-01,9.798052461500112997e-01,9.802389634056751788e-01,9.801391574154638686e-01,9.800657366104559287e-01,9.800165673808043376e-01,9.801147727911290186e-01,9.799696809961571109e-01,9.799876799787515802e-01,9.794474564417192664e-01
9.785537390540021141e-01,9.775228675154128410e-01,9.773203722263156257e-01,9.779086839856079294e-01,9.778695442221281287e-01,9.777499701037772883e-01,9.776336442133761739e-01,9.778328175436641345e-01,9.776186509686363157e-01,9.779246870057438645e-01
9.766651292567525289e-01,9.767226709168852494e-01,9.770347193816487641e-01,9.768412279702516354e-01,9.769415050823775371e-01,9.768911435820509803e-01,9.771226806325031822e-01,9.773047777961331173e-01,9.771059351485755773e-01,9.770539503000928994e-01
9.805549113752775048e-01,9.797790167253623839e-01,9.806508421522994734e-01,9.796518435659962165e-01,9.803176043893472302e-01,9.802211206886882744e-01,9.807540558900494920e-01,9.812176003496844157e-01,9.804563110669594073e-01,9.806690787277851928e-01
9.846819858223183619e-01,9.852769829693093229e-01,9.852983251810651932e-01,9.855837521877669483e-01,9.850779362349900703e-01,9.852617335952384980e-01,9.854116608699685642e-01,9.852707351564491400e-01,9.849453043083584713e-01,9.848786901945512096e-01
9.900573552172942104e-01,9.885693164020086243e-01,9.892731832173080608e-01,9.897174398361873182e-01,9.893666946908993287e-01,9.897182408536691067e-01,9.893565524665103306e-01,9.902875755848825623e-01,9.897782769579077655e-01,9.899147435723323341e-01
9.528399822074268277e-01,9.539237843169310338e-01,9.539512414612671964e-01,9.535773986039284278e-01,9.537168909849726983e-01,9.525505179762614461e-01,9.542853161321497302e-01,9.534981273756638620e-01,9.542580101927813363e-01,9.543555751418251187e-01
6.141051143858107242e-01,6.136266494593372034e-01,6.129733812373014956e-01,6.149963331745539330e-01,6.115823658947866504e-01,6.097571644590595863e-01,6.124412621668009482e-01,6.147128412084915672e-01,6.144979868242659293e-01,6.157366015802802073e-01
